Repository,Created_on,File_Name,File_Path,File_URL,Raw_URL
opensafely/ehrql-test-study,2025-04-17T15:09:18Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/ehrql-test-study/blob/07d5f283bb66f52a49933b016cf8dc144cfc7180/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/ehrql-test-study/07d5f283bb66f52a49933b016cf8dc144cfc7180/analysis/dataset_definition.py
opensafely/cis-pop-validation-ehrql,2022-09-29T15:19:10Z,test_datasets.py,tests/test_datasets.py,https://github.com/opensafely/cis-pop-validation-ehrql/blob/cce4f0bfaffa5370b00f847fbcfe742c7a13aeeb/tests/test_datasets.py,https://raw.githubusercontent.com/opensafely/cis-pop-validation-ehrql/cce4f0bfaffa5370b00f847fbcfe742c7a13aeeb/tests/test_datasets.py
opensafely/mainroute_cancer,2022-02-16T19:44:57Z,referral_test.py,analysis/referral_test.py,https://github.com/opensafely/mainroute_cancer/blob/750f9804609c613eff525a31b356582960078508/analysis/referral_test.py,https://raw.githubusercontent.com/opensafely/mainroute_cancer/750f9804609c613eff525a31b356582960078508/analysis/referral_test.py
opensafely/pharmacy-first-data-development,2024-03-01T11:08:50Z,test_dataset_definition_pf_data_development.py,analysis/test_dataset_definition_pf_data_development.py,https://github.com/opensafely/pharmacy-first-data-development/blob/8292eaa8743e474c2112a2ce03c0519264ef0271/analysis/test_dataset_definition_pf_data_development.py,https://raw.githubusercontent.com/opensafely/pharmacy-first-data-development/8292eaa8743e474c2112a2ce03c0519264ef0271/analysis/test_dataset_definition_pf_data_development.py
opensafely/isaric-exploration,2023-02-02T17:29:04Z,codelists_ehrql.py,analysis/codelists_ehrql.py,https://github.com/opensafely/isaric-exploration/blob/63b23df6f85df8991cf38a01afd73d90e59c490c/analysis/codelists_ehrql.py,https://raw.githubusercontent.com/opensafely/isaric-exploration/63b23df6f85df8991cf38a01afd73d90e59c490c/analysis/codelists_ehrql.py
opensafely/opioids-covid-research,2022-07-22T12:47:21Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/opioids-covid-research/blob/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/opioids-covid-research/0e45b0d3cfc0a4ccb418fd9ce63ffdf79ca41a99/analysis/dataset_definition.py
opensafely/reusable-variables,2024-12-10T13:50:14Z,codelists.py,analysis/PRIMIS/codelists.py,https://github.com/opensafely/reusable-variables/blob/dd18d9c3889c8424852912c769935c919471a9d9/analysis/PRIMIS/codelists.py,https://raw.githubusercontent.com/opensafely/reusable-variables/dd18d9c3889c8424852912c769935c919471a9d9/analysis/PRIMIS/codelists.py
opensafely/dummy-data-workshop,2024-11-19T08:39:46Z,dataset_definition_1.py,analysis/dataset_definition_1.py,https://github.com/opensafely/dummy-data-workshop/blob/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/dataset_definition_1.py,https://raw.githubusercontent.com/opensafely/dummy-data-workshop/1bb88e02c51757c3904b053867394a3fb559e1d2/analysis/dataset_definition_1.py
opensafely/qof-diabetes,2022-12-05T16:43:20Z,dataset_definition_dm021.py,analysis/dataset_definition_dm021.py,https://github.com/opensafely/qof-diabetes/blob/c2293619c2971493b11dfdc3e47c5978ffb44b4f/analysis/dataset_definition_dm021.py,https://raw.githubusercontent.com/opensafely/qof-diabetes/c2293619c2971493b11dfdc3e47c5978ffb44b4f/analysis/dataset_definition_dm021.py
opensafely/mainroute_cancer,2022-02-16T19:44:57Z,define_static_dataset_fit.py,analysis/define_static_dataset_fit.py,https://github.com/opensafely/mainroute_cancer/blob/750f9804609c613eff525a31b356582960078508/analysis/define_static_dataset_fit.py,https://raw.githubusercontent.com/opensafely/mainroute_cancer/750f9804609c613eff525a31b356582960078508/analysis/define_static_dataset_fit.py
opensafely/openprompt_health_utilisation,2022-07-13T14:41:22Z,dataset_definition_cost_data_description.py,analysis/dataset_definition_cost_data_description.py,https://github.com/opensafely/openprompt_health_utilisation/blob/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_cost_data_description.py,https://raw.githubusercontent.com/opensafely/openprompt_health_utilisation/1051dd9b84071aab6a6353d4801d8e6c17f3af63/analysis/dataset_definition_cost_data_description.py
opensafely/covid-vaccine-history,2024-10-08T15:30:34Z,variables_function.py,analysis/1-extract/variables_function.py,https://github.com/opensafely/covid-vaccine-history/blob/86d9ecf815aacc92c2a4a5ac669cae70974bc767/analysis/1-extract/variables_function.py,https://raw.githubusercontent.com/opensafely/covid-vaccine-history/86d9ecf815aacc92c2a4a5ac669cae70974bc767/analysis/1-extract/variables_function.py
opensafely/ADHD-Pre-and-Post-Covid,2024-06-20T14:23:14Z,medication_thin_slice_measures.py,analysis/medication_thin_slice_measures.py,https://github.com/opensafely/ADHD-Pre-and-Post-Covid/blob/f6c30f08a988863e844a7a0150baff237e402c81/analysis/medication_thin_slice_measures.py,https://raw.githubusercontent.com/opensafely/ADHD-Pre-and-Post-Covid/f6c30f08a988863e844a7a0150baff237e402c81/analysis/medication_thin_slice_measures.py
opensafely/qof,2024-07-24T11:48:17Z,dm_reg_dataset_milan.py,analysis/dm_reg_dataset_milan.py,https://github.com/opensafely/qof/blob/31598bb54fddfb644f9093615154e918c80a8a63/analysis/dm_reg_dataset_milan.py,https://raw.githubusercontent.com/opensafely/qof/31598bb54fddfb644f9093615154e918c80a8a63/analysis/dm_reg_dataset_milan.py
opensafely/end-of-life-carequality,2023-08-15T14:45:00Z,codelists.py,analysis/os_reports/codelists.py,https://github.com/opensafely/end-of-life-carequality/blob/e5f22f9ea0d8c042f1c69a13c8507ab81a62050d/analysis/os_reports/codelists.py,https://raw.githubusercontent.com/opensafely/end-of-life-carequality/e5f22f9ea0d8c042f1c69a13c8507ab81a62050d/analysis/os_reports/codelists.py
opensafely/tocilizumab_and_sarilumab,2024-11-21T03:14:15Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/tocilizumab_and_sarilumab/blob/ce2f17f2790f6fb9fbe22a137d24e7f426ed7cd4/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/tocilizumab_and_sarilumab/ce2f17f2790f6fb9fbe22a137d24e7f426ed7cd4/analysis/dataset_definition.py
opensafely/post-covid-neurodegenerative,2022-05-13T08:17:49Z,dataset_definition_vax.py,analysis/dataset_definition/dataset_definition_vax.py,https://github.com/opensafely/post-covid-neurodegenerative/blob/18541cefabb0e8298b5ad2137503adac99f8c707/analysis/dataset_definition/dataset_definition_vax.py,https://raw.githubusercontent.com/opensafely/post-covid-neurodegenerative/18541cefabb0e8298b5ad2137503adac99f8c707/analysis/dataset_definition/dataset_definition_vax.py
opensafely/post-covid-renal,2023-05-02T12:47:56Z,dataset_definition_cohorts.py,analysis/dataset_definition/dataset_definition_cohorts.py,https://github.com/opensafely/post-covid-renal/blob/2c638718c6868554ed4d7c2ad2bcd3f631ff3f7b/analysis/dataset_definition/dataset_definition_cohorts.py,https://raw.githubusercontent.com/opensafely/post-covid-renal/2c638718c6868554ed4d7c2ad2bcd3f631ff3f7b/analysis/dataset_definition/dataset_definition_cohorts.py
opensafely/digital-access-to-primary-care,2023-07-26T09:40:16Z,dataset_definition.py,analysis/dataset_definition.py,https://github.com/opensafely/digital-access-to-primary-care/blob/891399e82ee17eb1143e808130fe669b1d2693ac/analysis/dataset_definition.py,https://raw.githubusercontent.com/opensafely/digital-access-to-primary-care/891399e82ee17eb1143e808130fe669b1d2693ac/analysis/dataset_definition.py
opensafely/openprompt-cohort-profile,2023-09-08T11:24:36Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/openprompt-cohort-profile/blob/90d44ee26d30cd6c20b040721149719623c787be/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/openprompt-cohort-profile/90d44ee26d30cd6c20b040721149719623c787be/analysis/codelists.py
opensafely/COMPARES-vaccines,2025-02-03T11:37:05Z,codelists.py,analysis/1-extract/codelists.py,https://github.com/opensafely/COMPARES-vaccines/blob/ef77aa8ae60458475c8215d590450a376ea326a7/analysis/1-extract/codelists.py,https://raw.githubusercontent.com/opensafely/COMPARES-vaccines/ef77aa8ae60458475c8215d590450a376ea326a7/analysis/1-extract/codelists.py
opensafely/tocilizumab_and_sarilumab,2024-11-21T03:14:15Z,codelists.py,analysis/codelists.py,https://github.com/opensafely/tocilizumab_and_sarilumab/blob/ce2f17f2790f6fb9fbe22a137d24e7f426ed7cd4/analysis/codelists.py,https://raw.githubusercontent.com/opensafely/tocilizumab_and_sarilumab/ce2f17f2790f6fb9fbe22a137d24e7f426ed7cd4/analysis/codelists.py
opensafely/covid-vaccine-history,2024-10-08T15:30:34Z,codelists.py,analysis/1-extract/codelists.py,https://github.com/opensafely/covid-vaccine-history/blob/86d9ecf815aacc92c2a4a5ac669cae70974bc767/analysis/1-extract/codelists.py,https://raw.githubusercontent.com/opensafely/covid-vaccine-history/86d9ecf815aacc92c2a4a5ac669cae70974bc767/analysis/1-extract/codelists.py
opensafely/asthma_sro,2022-02-07T12:00:24Z,ehrql_measures_test2.py,analysis/ehrQL_code/ehrql_measures_test2.py,https://github.com/opensafely/asthma_sro/blob/d75f6bef3b9992c2a5ee94efb6feb4e98b1a11c2/analysis/ehrQL_code/ehrql_measures_test2.py,https://raw.githubusercontent.com/opensafely/asthma_sro/d75f6bef3b9992c2a5ee94efb6feb4e98b1a11c2/analysis/ehrQL_code/ehrql_measures_test2.py
opensafely/pifu-data-exploration,2025-05-16T08:42:05Z,measures.py,analysis/measures.py,https://github.com/opensafely/pifu-data-exploration/blob/b3e93c753d9372ff8f169595d59c732cc2319ee4/analysis/measures.py,https://raw.githubusercontent.com/opensafely/pifu-data-exploration/b3e93c753d9372ff8f169595d59c732cc2319ee4/analysis/measures.py
opensafely/comparative-booster-ehrql-poc,2023-01-11T12:21:15Z,test_variables_lib.py,analysis/test_variables_lib.py,https://github.com/opensafely/comparative-booster-ehrql-poc/blob/adcd0853aa637f49808469ae755cdf41ff3fc024/analysis/test_variables_lib.py,https://raw.githubusercontent.com/opensafely/comparative-booster-ehrql-poc/adcd0853aa637f49808469ae755cdf41ff3fc024/analysis/test_variables_lib.py
opensafely/post-covid-respiratory,2022-07-05T15:54:02Z,dataset_definition_vax.py,analysis/dataset_definition/dataset_definition_vax.py,https://github.com/opensafely/post-covid-respiratory/blob/41008a3e427c031c104778619041813876770545/analysis/dataset_definition/dataset_definition_vax.py,https://raw.githubusercontent.com/opensafely/post-covid-respiratory/41008a3e427c031c104778619041813876770545/analysis/dataset_definition/dataset_definition_vax.py
